,name,rating,cuisine,location,region,cost_per_person,discount
300,Vesparo-Pulse,4.5,Multicuisine,['100 Feet Road'],['East Bengaluru'],2000,25
301,Vesparo-Pulse,4.5,Multicuisine,['100 Feet Road'],['East Bengaluru'],2000,25
302,Karma & Kurry,4.4,Multicuisine,['Garuda Mall'],['Magrath Road'],2000,25
303,Karma & Kurry,4.4,Multicuisine,['Garuda Mall'],['Magrath Road'],2000,25
304,Madras Kitchen,4.5,South Indian,[],[],2800,25
305,Madras Kitchen,4.5,South Indian,[],[],2800,25
306,Oasis Brewery,4.5,Multicuisine,['Whitefield'],['East Bengaluru'],1500,25
307,Oasis Brewery,4.5,Multicuisine,['Whitefield'],['East Bengaluru'],1500,25
308,Barbeque Nation,4.6,Multicuisine,['Garuda Mall'],['Ashok Nagar'],2000,25
309,Barbeque Nation,4.6,Multicuisine,['Garuda Mall'],['Ashok Nagar'],2000,25
310,Aromas of Asia,1.0,Multicuisine,['Hotel 37th Crescent'],[],2000,10
311,Aromas of Asia,1.0,Multicuisine,['Hotel 37th Crescent'],[],2000,10
312,Oh! Calcutta,4.4,Bengali,['Church Street'],['Central Bengaluru'],2000,25
313,Oh! Calcutta,4.4,Bengali,['Church Street'],['Central Bengaluru'],2000,25
314,Roastea - Curated Coffee And Tea Artisans,4.9,Cafe,['Kalyan Nagar'],['North Bengaluru'],2000,25
315,Roastea - Curated Coffee And Tea Artisans,4.9,Cafe,['Kalyan Nagar'],['North Bengaluru'],2000,25
316,IKOI Tokyo,4.2,"Japanese, Bakery",['JP Nagar'],['South Bengaluru'],1200,10
317,IKOI Tokyo,4.2,"Japanese, Bakery",['JP Nagar'],['South Bengaluru'],1200,10
318,Sanchez & Sriracha,4.2,Mexican,['UB City'],['Central Bengaluru'],2000,10
319,Sanchez & Sriracha,4.2,Mexican,['UB City'],['Central Bengaluru'],2000,10
320,The Royal Afghan,4.8,North West Frontier,['ITC Windsor'],[],5500,25
321,The Royal Afghan,4.8,North West Frontier,['ITC Windsor'],[],5500,25
322,Hype,4.1,Cocktail Menu,[],[],2500,25
323,Hype,4.1,Cocktail Menu,[],[],2500,25
324,Mannheim Craft Brewery,4.5,Multicuisine,['Whitefield'],['East Bengaluru'],2500,10
325,Mannheim Craft Brewery,4.5,Multicuisine,['Whitefield'],['East Bengaluru'],2500,10
326,Kalinga Bar,4.5,Multicuisine,['Gandhi Nagar'],['Central Bengaluru'],2000,10
327,Kalinga Bar,4.5,Multicuisine,['Gandhi Nagar'],['Central Bengaluru'],2000,10
328,Caprese,4.7,Italian,[],[],2500,25
329,Caprese,4.7,Italian,[],[],2500,25
330,Fia’s Lounge,4.4,"European, Parsi",['Richmond Road'],['Central Bengaluru'],1500,25
331,Fia’s Lounge,4.4,"European, Parsi",['Richmond Road'],['Central Bengaluru'],1500,25
332,NChef,5.0,Multicuisine,['Brigade Road'],['Central Bengaluru'],1200,25
333,NChef,5.0,Multicuisine,['Brigade Road'],['Central Bengaluru'],1200,25
334,Biryani Blues,4.0,Biryani,['Church Street'],['Central Bengaluru'],700,25
335,Biryani Blues,4.0,Biryani,['Church Street'],['Central Bengaluru'],700,25
336,Loco Lane,4.0,Multicuisine,['Ashok Nagar'],[],600,25
337,Loco Lane,4.0,Multicuisine,['Ashok Nagar'],[],600,25
338,The Foodstories Garden Cafe,4.0,Global Cuisine,['Ashok Nagar'],[],1500,25
339,The Foodstories Garden Cafe,4.0,Global Cuisine,['Ashok Nagar'],[],1500,25
340,Suka Brew & Kitchen,3.4,Multicuisine,['Nagarbhavi'],['West Bengaluru'],1200,25
341,Suka Brew & Kitchen,3.4,Multicuisine,['Nagarbhavi'],['West Bengaluru'],1200,25
342,Secret Story,4.1,Multicuisine,['12th main'],['East Bengaluru'],2000,10
343,Secret Story,4.1,Multicuisine,['12th main'],['East Bengaluru'],2000,10
344,Salvadores,4.5,"Cocktail Menu, Continental",['MG Road'],['Central Bengaluru'],2500,10
345,Salvadores,4.5,"Cocktail Menu, Continental",['MG Road'],['Central Bengaluru'],2500,10
346,Eight,4.7,Pan Asian,"['Phoenix Mall Of Asia, Yelahanka']",[],2500,20
347,Eight,4.7,Pan Asian,"['Phoenix Mall Of Asia, Yelahanka']",[],2500,20
348,CHA,4.4,Pan Asian,"['Phoenix Mall Of Asia, Yelahanka']",[],2000,20
349,CHA,4.4,Pan Asian,"['Phoenix Mall Of Asia, Yelahanka']",[],2000,20
350,Dindigul Thalappakatti,5.0,Multicuisine,['MG Road'],['Central Bengaluru'],950,25
351,Dindigul Thalappakatti,5.0,Multicuisine,['MG Road'],['Central Bengaluru'],950,25
352,Zodiac,4.2,Multicuisine,['Fortune Select JP Cosmos'],[],2000,15
353,Zodiac,4.2,Multicuisine,['Fortune Select JP Cosmos'],[],2000,15
354,Bengaluru Circle,1.0,Multicuisine,['Doddanekkundi'],[],1000,10
355,Bengaluru Circle,1.0,Multicuisine,['Doddanekkundi'],[],1000,10
356,The California Coffee,4.0,American,['Ashok Nagar'],[],2000,20
357,The California Coffee,4.0,American,['Ashok Nagar'],[],2000,20
358,Coco's Bar & Kitchen,4.3,Multicuisine,['Church Street'],['Central Bengaluru'],1200,25
359,Coco's Bar & Kitchen,4.3,Multicuisine,['Church Street'],['Central Bengaluru'],1200,25
360,Wasabi,1.0,Multicuisine,['Brigade Road'],['Central Bengaluru'],2000,20
361,Wasabi,1.0,Multicuisine,['Brigade Road'],['Central Bengaluru'],2000,20
362,AnTeRa Kitchen & Bar,4.4,"Indian, Biryani",['Marathahalli'],['East Bengaluru'],2000,10
363,AnTeRa Kitchen & Bar,4.4,"Indian, Biryani",['Marathahalli'],['East Bengaluru'],2000,10
364,Green Theory,4.3,Multicuisine,['Residency Road'],['Central Bengaluru'],2000,25
365,Green Theory,4.3,Multicuisine,['Residency Road'],['Central Bengaluru'],2000,25
366,Zodiac - The Fortune Palace,4.0,Multicuisine,['Fortune Select JP Cosmos'],[],1800,15
367,Zodiac - The Fortune Palace,4.0,Multicuisine,['Fortune Select JP Cosmos'],[],1800,15
368,DYN,3.8,Multicuisine,[],[],3000,10
369,DYN,3.8,Multicuisine,[],[],3000,10
370,Hatti Kaapi - Signature,5.0,Multicuisine,['Lavelle Road'],['Central Bengaluru'],600,10
371,Hatti Kaapi - Signature,5.0,Multicuisine,['Lavelle Road'],['Central Bengaluru'],600,10
372,B Cafe,4.6,Multicuisine,[],[],2500,25
373,B Cafe,4.6,Multicuisine,[],[],2500,25
374,Cosmo,4.0,Multicuisine,[],[],2000,15
375,Cosmo,4.0,Multicuisine,[],[],2000,15
376,The Coffee Shop,4.0,Indian,['The Cunningham Hotel'],['Vasanth Nagar'],1000,10
377,The Coffee Shop,4.0,Indian,['The Cunningham Hotel'],['Vasanth Nagar'],1000,10
378,Big Barrel Microbrewery,4.2,Finger Food,['Rajarajeshwari Nagar'],['South Bengaluru'],2000,10
379,Big Barrel Microbrewery,4.2,Finger Food,['Rajarajeshwari Nagar'],['South Bengaluru'],2000,10
380,Raj Pavilion,4.4,"Multicuisine, Indian",['ITC Windsor'],[],2500,25
381,Raj Pavilion,4.4,"Multicuisine, Indian",['ITC Windsor'],[],2500,25
382,Flechazo Gold Buffet Restaurant,3.9,Multicuisine,['Whitefield'],['East Bengaluru'],2000,10
383,Flechazo Gold Buffet Restaurant,3.9,Multicuisine,['Whitefield'],['East Bengaluru'],2000,10
384,La Casa Brewery + Kitchen,4.2,Multicuisine,['Sarjapur Road'],['South Bengaluru'],2000,15
385,La Casa Brewery + Kitchen,4.2,Multicuisine,['Sarjapur Road'],['South Bengaluru'],2000,15
386,Lemaire Patisserie & Coffee Brew,4.8,"Pizza, Coffee",['Basavanagudi'],['South Bengaluru'],1000,10
387,Lemaire Patisserie & Coffee Brew,4.8,"Pizza, Coffee",['Basavanagudi'],['South Bengaluru'],1000,10
388,The Big Baadshaah,3.8,Multicuisine,['Marathahalli'],['East Bengaluru'],2000,25
389,The Big Baadshaah,3.8,Multicuisine,['Marathahalli'],['East Bengaluru'],2000,25
390,RCB Bar & Cafe,4.2,"Cocktail Menu, Multicuisine",['Ashok Nagar'],[],3000,25
391,RCB Bar & Cafe,4.2,"Cocktail Menu, Multicuisine",['Ashok Nagar'],[],3000,25
392,Amicii,4.8,Multicuisine,['100 Feet Road'],['East Bengaluru'],4000,25
393,Amicii,4.8,Multicuisine,['100 Feet Road'],['East Bengaluru'],4000,25
394,Persian Pastries,5.0,Desserts,['Brigade Road'],['Central Bengaluru'],2000,20
395,Persian Pastries,5.0,Desserts,['Brigade Road'],['Central Bengaluru'],2000,20
396,Cubbon Pavilion,4.4,"All Day Dining, Multicuisine",['ITC Gardenia'],[],2500,25
397,Cubbon Pavilion,4.4,"All Day Dining, Multicuisine",['ITC Gardenia'],[],2500,25
398,Tonique Restro Bar,5.0,"Cocktail Menu, Multicuisine",['Battrahalli'],[],2000,15
399,Tonique Restro Bar,5.0,"Cocktail Menu, Multicuisine",['Battrahalli'],[],2000,15
400,Baluchi,3.0,Indian,[],[],4000,15
401,Baluchi,3.0,Indian,[],[],4000,15
402,Sutra,3.0,Finger Food,[],[],2500,15
403,Sutra,3.0,Finger Food,[],[],2500,15
404,Lohri,2.3,North Indian,['Trinity Hotel'],[],1800,25
405,Lohri,2.3,North Indian,['Trinity Hotel'],[],1800,25
406,Fuel Bar,4.4,"Finger Food, Cocktail Menu",['The Pride Hotel'],[],2000,15
407,Fuel Bar,4.4,"Finger Food, Cocktail Menu",['The Pride Hotel'],[],2000,15
408,Bengaluru Baking Company,5.0,Multicuisine,"['JW Marriott, Bengaluru']",['Central Bengaluru'],2000,15
409,Bengaluru Baking Company,5.0,Multicuisine,"['JW Marriott, Bengaluru']",['Central Bengaluru'],2000,15
410,Hoppipola,3.9,Cocktail Menu,['Church Street'],['Central Bengaluru'],2000,15
411,Hoppipola,3.9,Cocktail Menu,['Church Street'],['Central Bengaluru'],2000,15
412,Anjappar Chettinad Restaurant,3.7,Indian,['Ashok Nagar'],[],2000,10
413,Anjappar Chettinad Restaurant,3.7,Indian,['Ashok Nagar'],[],2000,10
414,Cajsa,5.0,"Western, European",['ITC Gardenia'],[],3500,25
415,Cajsa,5.0,"Western, European",['ITC Gardenia'],[],3500,25
416,Dhaba - Estd 1986 Delhi,4.2,North Indian,['12th main'],['East Bengaluru'],2000,10
417,Dhaba - Estd 1986 Delhi,4.2,North Indian,['12th main'],['East Bengaluru'],2000,10
418,The Veg & Veg,4.9,South Indian,['Indiranagar'],['East Bengaluru'],2000,10
419,The Veg & Veg,4.9,South Indian,['Indiranagar'],['East Bengaluru'],2000,10
420,UNO Izakaya,1.0,Japanese,"['JW Marriott, Bengaluru']",['Central Bengaluru'],4000,20
421,UNO Izakaya,1.0,Japanese,"['JW Marriott, Bengaluru']",['Central Bengaluru'],4000,20
422,Stories Bar & Kitchen,4.0,Multicuisine,['Nagarbhavi'],['West Bengaluru'],2000,15
423,Stories Bar & Kitchen,4.0,Multicuisine,['Nagarbhavi'],['West Bengaluru'],2000,15
424,Arambham - Flavours of South,4.0,Multicuisine,['Indiranagar'],['East Bengaluru'],350,10
425,Arambham - Flavours of South,4.0,Multicuisine,['Indiranagar'],['East Bengaluru'],350,10
426,The Lobby Lounge,4.0,Coffee and Tea,['The Ritz-Carlton'],[],2600,15
427,The Lobby Lounge,4.0,Coffee and Tea,['The Ritz-Carlton'],[],2600,15
428,Puran Da Dhaba,3.9,Indian,['The Pride Hotel'],[],2000,15
429,Puran Da Dhaba,3.9,Indian,['The Pride Hotel'],[],2000,15
430,The Gourmet Kitchen & Bar,4.0,Pan Asian,['Hotel Ramanashree'],[],2000,15
431,The Gourmet Kitchen & Bar,4.0,Pan Asian,['Hotel Ramanashree'],[],2000,15
432,Mahjong Room,4.5,Chinese,['Welcomhotel By ITC Hotels'],['Richmond Road'],2000,25
433,Mahjong Room,4.5,Chinese,['Welcomhotel By ITC Hotels'],['Richmond Road'],2000,25
434,The Reservoire,4.3,Multicuisine,['Koramangala'],['South Bengaluru'],2000,25
435,The Reservoire,4.3,Multicuisine,['Koramangala'],['South Bengaluru'],2000,25
436,Levista Gourmet Studio,5.0,American,['Church Street'],['Central Bengaluru'],2000,10
437,Levista Gourmet Studio,5.0,American,['Church Street'],['Central Bengaluru'],2000,10
438,Big Pitcher - CLUB KAHUNA,4.4,Multicuisine,['Old Airport Road'],['East Bengaluru'],2000,25
439,Big Pitcher - CLUB KAHUNA,4.4,Multicuisine,['Old Airport Road'],['East Bengaluru'],2000,25
440,Gladia Brewery & Kitchen,4.5,Multicuisine,['Kaikondrahalli'],[],2500,25
441,Gladia Brewery & Kitchen,4.5,Multicuisine,['Kaikondrahalli'],[],2500,25
442,Lotus Pavilion,5.0,Multicuisine,['ITC Gardenia'],[],3500,25
443,Lotus Pavilion,5.0,Multicuisine,['ITC Gardenia'],[],3500,25
444,Tottos Pizza,3.3,Multicuisine,"['5th Avenue, Brigade Road']","['Brigade Road', 'Central Bengaluru']",2000,15
445,Tottos Pizza,3.3,Multicuisine,"['5th Avenue, Brigade Road']","['Brigade Road', 'Central Bengaluru']",2000,15
446,Bologna Italian Restaurant,4.5,Italian,['100 Feet Road'],['East Bengaluru'],2000,10
447,Bologna Italian Restaurant,4.5,Italian,['100 Feet Road'],['East Bengaluru'],2000,10
448,ASF - Ancient Stone Flames BBQ & Grill,4.8,North Indian,['Kalyan Nagar'],['North Bengaluru'],2000,25
449,ASF - Ancient Stone Flames BBQ & Grill,4.8,North Indian,['Kalyan Nagar'],['North Bengaluru'],2000,25
450,RestoBar Therapy,2.8,Multicuisine,['Hotel Canton Bar & Kitchen'],[],2000,10
451,RestoBar Therapy,2.8,Multicuisine,['Hotel Canton Bar & Kitchen'],[],2000,10
452,Drink N Dine,4.3,Multicuisine,['Chandra Layout'],['West Bengaluru'],2000,15
453,Drink N Dine,4.3,Multicuisine,['Chandra Layout'],['West Bengaluru'],2000,15
454,The Bier Library,4.6,"Cocktail Menu, Multicuisine",['Sarjapur Road'],['South Bengaluru'],2000,10
455,The Bier Library,4.6,"Cocktail Menu, Multicuisine",['Sarjapur Road'],['South Bengaluru'],2000,10
456,Matkka - Indian Cuisine & Cocktail Bar,4.0,Malwani,['Banashankari'],['South Bengaluru'],2000,10
457,Matkka - Indian Cuisine & Cocktail Bar,4.0,Malwani,['Banashankari'],['South Bengaluru'],2000,10
458,Thelagram,4.1,Indian,['JP Nagar'],['South Bengaluru'],2000,15
459,Thelagram,4.1,Indian,['JP Nagar'],['South Bengaluru'],2000,15
460,Tawa Tandoor,4.5,"Multicuisine, Biryani",['New BEL Road'],['North Bengaluru'],2000,25
461,Tawa Tandoor,4.5,"Multicuisine, Biryani",['New BEL Road'],['North Bengaluru'],2000,25
462,Slounge,4.0,Finger Food,['Lemon Tree Premier'],[],1000,10
463,Slounge,4.0,Finger Food,['Lemon Tree Premier'],[],1000,10
464,Kongsi Tea Bar,4.0,"Desserts, Bubble Tea",['St. Marks Road'],['Central Bengaluru'],2000,10
465,Kongsi Tea Bar,4.0,"Desserts, Bubble Tea",['St. Marks Road'],['Central Bengaluru'],2000,10
466,OnTime Hotel,4.0,Multicuisine,['Residency Road'],['Central Bengaluru'],800,10
467,OnTime Hotel,4.0,Multicuisine,['Residency Road'],['Central Bengaluru'],800,10
468,Slay Coffee Bar,5.0,Coffee,"['RMZ Millenia, Halasuru']",[],2000,10
469,Slay Coffee Bar,5.0,Coffee,"['RMZ Millenia, Halasuru']",[],2000,10
470,Auntie Fung's,4.2,Pan Asian,['New BEL Road'],['North Bengaluru'],2000,10
471,Auntie Fung's,4.2,Pan Asian,['New BEL Road'],['North Bengaluru'],2000,10
472,Platform 65,4.0,Multicuisine,['Bannerghatta Road'],['South Bengaluru'],2000,10
473,Platform 65,4.0,Multicuisine,['Bannerghatta Road'],['South Bengaluru'],2000,10
474,To Be Continued Sky Lounge TBC,4.2,Multicuisine,['HSR'],['South Bengaluru'],2000,25
475,To Be Continued Sky Lounge TBC,4.2,Multicuisine,['HSR'],['South Bengaluru'],2000,25
476,Yàn Yǎn,4.0,Chinese,['The Ritz-Carlton'],[],6000,25
477,Yàn Yǎn,4.0,Chinese,['The Ritz-Carlton'],[],6000,25
478,"Shokudo, Japanese and Pan Asian Restaurant",4.5,"Asian, Japanese, Korean, Pan Asian",['Jayanagar'],['South Bengaluru'],2000,25
479,"Shokudo, Japanese and Pan Asian Restaurant",4.5,"Asian, Japanese, Korean, Pan Asian",['Jayanagar'],['South Bengaluru'],2000,25
480,Limelight,4.2,Multicuisine,['Royal Orchid Hotel'],[],2500,15
481,Limelight,4.2,Multicuisine,['Royal Orchid Hotel'],[],2500,15
482,Brix and Barrells,5.0,Multicuisine,['Whitefield'],['East Bengaluru'],2000,15
483,Brix and Barrells,5.0,Multicuisine,['Whitefield'],['East Bengaluru'],2000,15
484,The Green Plate Society,4.6,"Italian, Mexican, Multicuisine, Asian",['Jayanagar'],['South Bengaluru'],2500,10
485,The Green Plate Society,4.6,"Italian, Mexican, Multicuisine, Asian",['Jayanagar'],['South Bengaluru'],2500,10
486,Bier Loft Brewing Co.,4.6,Multicuisine,['Electronic City Phase 1'],['South Bengaluru'],1500,10
487,Bier Loft Brewing Co.,4.6,Multicuisine,['Electronic City Phase 1'],['South Bengaluru'],1500,10
488,Zaffran - North West Frontier Restaurant & Bar by TBC,3.4,North West Frontier,['Marathahalli'],['East Bengaluru'],2500,25
489,Zaffran - North West Frontier Restaurant & Bar by TBC,3.4,North West Frontier,['Marathahalli'],['East Bengaluru'],2500,25
490,Ivory by the lake,4.3,"Continental, Pan Asian",['Rajarajeshwari Nagar'],['South Bengaluru'],2000,15
491,Ivory by the lake,4.3,"Continental, Pan Asian",['Rajarajeshwari Nagar'],['South Bengaluru'],2000,15
492,The Lounge Cafe,4.0,"Iranian, Finger Food",[],[],2000,10
493,The Lounge Cafe,4.0,"Iranian, Finger Food",[],[],2000,10
494,Ceylon Curry House,5.0,Multicuisine,['Residency Road'],['Central Bengaluru'],2000,25
495,Ceylon Curry House,5.0,Multicuisine,['Residency Road'],['Central Bengaluru'],2000,25
496,Blanc The Coffee Place,5.0,European,['Gandhi Nagar'],['Central Bengaluru'],1000,25
497,Blanc The Coffee Place,5.0,European,['Gandhi Nagar'],['Central Bengaluru'],1000,25
498,Nando's,4.3,African,['Forum Rex Walk'],['Brigade Road'],2000,25
499,Nando's,4.3,African,['Forum Rex Walk'],['Brigade Road'],2000,25
500,Mavericks Farmer’s coffee,5.0,"European, Cafe",['Cunningham Road'],['Central Bengaluru'],800,25
501,Mavericks Farmer’s coffee,5.0,"European, Cafe",['Cunningham Road'],['Central Bengaluru'],800,25
502,Piro,5.0,Multicuisine,['HSR'],['South Bengaluru'],1000,15
503,Piro,5.0,Multicuisine,['HSR'],['South Bengaluru'],1000,15
504,Backstreet Brewery,4.4,"Multicuisine, Cocktail Menu",['Sarjapur Road'],['South Bengaluru'],2000,15
505,Backstreet Brewery,4.4,"Multicuisine, Cocktail Menu",['Sarjapur Road'],['South Bengaluru'],2000,15
506,The Fixx,4.0,"Cocktail Menu, Multicuisine",['Koramangala'],['South Bengaluru'],2000,25
507,The Fixx,4.0,"Cocktail Menu, Multicuisine",['Koramangala'],['South Bengaluru'],2000,25
508,Plente,5.0,Multicuisine,['Indiranagar'],['East Bengaluru'],800,25
509,Plente,5.0,Multicuisine,['Indiranagar'],['East Bengaluru'],800,25
510,Gawky Goose,4.4,"Multicuisine, Burgers",['Murgesh Pallya'],['West Bengaluru'],2500,15
511,Gawky Goose,4.4,"Multicuisine, Burgers",['Murgesh Pallya'],['West Bengaluru'],2500,15
512,Magique,3.6,Multicuisine,['Koramangala'],['South Bengaluru'],2000,10
513,Magique,3.6,Multicuisine,['Koramangala'],['South Bengaluru'],2000,10
514,46 Ounces,5.0,"Multicuisine, Indian, Italian, Japanese, Pan Asian, Continental",['Old Madras Road'],['East Bengaluru'],1200,15
515,46 Ounces,5.0,"Multicuisine, Indian, Italian, Japanese, Pan Asian, Continental",['Old Madras Road'],['East Bengaluru'],1200,15
516,KoMaama Korean Restaurant,4.0,Korean,['Brigade Road'],['Central Bengaluru'],2000,25
517,KoMaama Korean Restaurant,4.0,Korean,['Brigade Road'],['Central Bengaluru'],2000,25
518,High Brew,4.5,Multicuisine,['JP Nagar'],['South Bengaluru'],2000,15
519,High Brew,4.5,Multicuisine,['JP Nagar'],['South Bengaluru'],2000,15
520,Jook Taproom,4.4,Multicuisine,['100 Feet Road'],['East Bengaluru'],2000,10
521,Jook Taproom,4.4,Multicuisine,['100 Feet Road'],['East Bengaluru'],2000,10
522,Saarangi Fine Dining,4.7,Multicuisine,['The Royal Comfort'],[],800,25
523,Saarangi Fine Dining,4.7,Multicuisine,['The Royal Comfort'],[],800,25
524,The Shack - Restopub,4.2,"Fast Food, Cocktail Menu",[],[],2000,15
525,The Shack - Restopub,4.2,"Fast Food, Cocktail Menu",[],[],2000,15
526,Eywa Cafe,4.8,Continental,['Banashankari'],['South Bengaluru'],2000,25
527,Eywa Cafe,4.8,Continental,['Banashankari'],['South Bengaluru'],2000,25
528,Wow! China,4.0,Chinese,['Church Street'],['Central Bengaluru'],2000,15
529,Wow! China,4.0,Chinese,['Church Street'],['Central Bengaluru'],2000,15
530,Wow! Momo,4.0,Momos,['Church Street'],['Central Bengaluru'],2000,15
531,Wow! Momo,4.0,Momos,['Church Street'],['Central Bengaluru'],2000,15
532,Cha HongKong Eating House,4.0,"Chinese, Japanese, Asian",['St. Marks Road'],['Central Bengaluru'],1400,10
533,Cha HongKong Eating House,4.0,"Chinese, Japanese, Asian",['St. Marks Road'],['Central Bengaluru'],1400,10
534,The Bangalore Cafe,4.4,Multicuisine,['Shanti Nagar'],['Central Bengaluru'],1600,10
535,The Bangalore Cafe,4.4,Multicuisine,['Shanti Nagar'],['Central Bengaluru'],1600,10
536,The Burrow,5.0,"Italian, North Indian",['Hotel 37th Crescent'],[],2000,10
537,The Burrow,5.0,"Italian, North Indian",['Hotel 37th Crescent'],[],2000,10
538,Saanjh,5.0,Multicuisine,['HSR'],['South Bengaluru'],800,25
539,Saanjh,5.0,Multicuisine,['HSR'],['South Bengaluru'],800,25
540,Float,4.3,Multicuisine,['Kalyan Nagar'],['North Bengaluru'],1200,10
541,Float,4.3,Multicuisine,['Kalyan Nagar'],['North Bengaluru'],1200,10
542,Funkys Cafe,4.0,Fast Food,['Brigade Road'],['Central Bengaluru'],2000,10
543,Funkys Cafe,4.0,Fast Food,['Brigade Road'],['Central Bengaluru'],2000,10
544,Season Restaurant,4.0,Multicuisine,['Richmond Town'],['Central Bengaluru'],2000,25
545,Season Restaurant,4.0,Multicuisine,['Richmond Town'],['Central Bengaluru'],2000,25
546,Chambal,5.0,Indian,['Church Street'],['Central Bengaluru'],2000,10
547,Chambal,5.0,Indian,['Church Street'],['Central Bengaluru'],2000,10
548,The Whitefield Arms Pub & MicroBrewery,4.4,"European, Barbeque",['The Waverly Hotels & Residences'],[],2000,15
549,The Whitefield Arms Pub & MicroBrewery,4.4,"European, Barbeque",['The Waverly Hotels & Residences'],[],2000,15
550,Runway 27 Taproom & Kitchen,4.2,Multicuisine,['Marathahalli'],['East Bengaluru'],2000,10
551,Runway 27 Taproom & Kitchen,4.2,Multicuisine,['Marathahalli'],['East Bengaluru'],2000,10
552,Tea and Wine Lounge,4.5,"Finger Food, Desserts",[],[],1500,10
553,Tea and Wine Lounge,4.5,"Finger Food, Desserts",[],[],1500,10
554,La Utsav by Grand Mercure,4.3,Multicuisine,[],[],2000,15
555,La Utsav by Grand Mercure,4.3,Multicuisine,[],[],2000,15
556,Café du L'Amour (Cafe of Love),5.0,Multicuisine,['Koramangala 4th Block'],['South Bengaluru'],600,10
557,Café du L'Amour (Cafe of Love),5.0,Multicuisine,['Koramangala 4th Block'],['South Bengaluru'],600,10
558,Boozy Dozzy Bar & Kitchen,3.8,Multicuisine,['BTM'],['South Bengaluru'],2000,20
559,Boozy Dozzy Bar & Kitchen,3.8,Multicuisine,['BTM'],['South Bengaluru'],2000,20
560,Plaka,4.2,Multicuisine,"['Phoenix Mall Of Asia, Yelahanka']",[],2000,10
561,Plaka,4.2,Multicuisine,"['Phoenix Mall Of Asia, Yelahanka']",[],2000,10
562,Pavilion Restaurant,3.8,Multicuisine,['Comfort INN Insys'],[],2000,15
563,Pavilion Restaurant,3.8,Multicuisine,['Comfort INN Insys'],[],2000,15
564,Tyd Kitchen + Bar,4.3,Multicuisine,['Hennur'],['North Bengaluru'],2000,20
565,Tyd Kitchen + Bar,4.3,Multicuisine,['Hennur'],['North Bengaluru'],2000,20
566,Basaveshwar Khanavali,4.6,South Indian,['Residency Road'],['Central Bengaluru'],2000,25
567,Basaveshwar Khanavali,4.6,South Indian,['Residency Road'],['Central Bengaluru'],2000,25
568,Kazan Japanese Ramen,4.9,Japanese,['Church Street'],['Central Bengaluru'],2000,25
569,Kazan Japanese Ramen,4.9,Japanese,['Church Street'],['Central Bengaluru'],2000,25
570,Misu,3.5,Pan Asian,['Palace Road'],['Central Bengaluru'],2500,25
571,Misu,3.5,Pan Asian,['Palace Road'],['Central Bengaluru'],2500,25
572,Cafe 72,4.5,"European, Asian",['Basavanagudi'],['South Bengaluru'],500,10
573,Cafe 72,4.5,"European, Asian",['Basavanagudi'],['South Bengaluru'],500,10
574,Oney By Hammered,4.0,"Asian, Continental",['Cunningham Road'],['Central Bengaluru'],2000,10
575,Oney By Hammered,4.0,"Asian, Continental",['Cunningham Road'],['Central Bengaluru'],2000,10
576,Paradise Biryani - A Legend since 1953,3.0,Biryani,['Kasavanahalli'],[],2000,10
577,Paradise Biryani - A Legend since 1953,3.0,Biryani,['Kasavanahalli'],[],2000,10
578,11grams Coffee Roasters,4.0,Cafe,['Church Street'],['Central Bengaluru'],2000,10
579,11grams Coffee Roasters,4.0,Cafe,['Church Street'],['Central Bengaluru'],2000,10
580,Bootstrapped Cafe,4.0,"European, North Indian",['Ashok Nagar'],[],2000,10
581,Bootstrapped Cafe,4.0,"European, North Indian",['Ashok Nagar'],[],2000,10
582,The Wine Terrace,4.0,"American, European",['Ulsoor'],['East Bengaluru'],2000,10
583,The Wine Terrace,4.0,"American, European",['Ulsoor'],['East Bengaluru'],2000,10
584,Apna Dhaba,4.0,Multicuisine,['Residency Road'],['Central Bengaluru'],2000,10
585,Apna Dhaba,4.0,Multicuisine,['Residency Road'],['Central Bengaluru'],2000,10
586,Geometry Brewery & Kitchen,4.0,Finger Food,['Rajajinagar'],['West Bengaluru'],2000,10
587,Geometry Brewery & Kitchen,4.0,Finger Food,['Rajajinagar'],['West Bengaluru'],2000,10
588,Monarch Cafe,4.0,Multicuisine,['Brigade Road'],['Central Bengaluru'],1200,10
589,Monarch Cafe,4.0,Multicuisine,['Brigade Road'],['Central Bengaluru'],1200,10
590,Coconut Grove,4.7,Multicuisine,['Church Street'],['Central Bengaluru'],1200,25
591,Coconut Grove,4.7,Multicuisine,['Church Street'],['Central Bengaluru'],1200,25
592,Shanmukha Restaurant,4.4,"Andhra, Chinese, Indian",['Jayanagar'],['South Bengaluru'],1000,15
593,Shanmukha Restaurant,4.4,"Andhra, Chinese, Indian",['Jayanagar'],['South Bengaluru'],1000,15
594,Chowman,4.4,"Chinese, Thai",['Kalyan Nagar'],['North Bengaluru'],2000,25
595,Chowman,4.4,"Chinese, Thai",['Kalyan Nagar'],['North Bengaluru'],2000,25
596,Dobaraa Gastro Pub,4.3,Multicuisine,"['Phoenix Mall Of Asia, Yelahanka']",[],2000,20
597,Dobaraa Gastro Pub,4.3,Multicuisine,"['Phoenix Mall Of Asia, Yelahanka']",[],2000,20
598,Szechuan Dragon,5.0,Chinese,['Basavanagudi'],['South Bengaluru'],2000,10
